Date,Transaction
10/5/17,Cleveland Indians reassigned CF Tyler Naquin to the minor leagues.
10/5/17,Cleveland Indians reassigned RHP Dan Otero to the minor leagues.
10/5/17,Cleveland Indians reassigned RHP Adam Plutko to the minor leagues.
10/5/17,Cleveland Indians reassigned CF Bradley Zimmer to the minor leagues.
10/5/17,New York Yankees reassigned LHP Chasen Shreve to the minor leagues.
10/5/17,New York Yankees reassigned LF Clint Frazier to the minor leagues.
10/5/17,Colorado Rockies activated RHP Yency Almonte.
10/5/17,Colorado Rockies activated RHP Chad Bettis.
10/5/17,Colorado Rockies activated RHP Shane Carle.
10/5/17,Colorado Rockies activated RHP Tyler Chatwood.
10/5/17,Colorado Rockies activated LF David Dahl.
10/5/17,Colorado Rockies activated LHP Kyle Freeland.
10/5/17,Colorado Rockies activated RHP Rayan Gonzalez.
10/5/17,Colorado Rockies activated RHP Jeff Hoffman.
10/5/17,Colorado Rockies activated RHP Zach Jemiola.
10/5/17,Colorado Rockies activated RHP German Marquez.
10/5/17,Colorado Rockies activated 1B Ryan McMahon.
10/5/17,Colorado Rockies activated C Tom Murphy.
10/5/17,Colorado Rockies activated RHP Adam Ottavino.
10/5/17,Colorado Rockies activated 1B Jordan Patterson.
10/5/17,Colorado Rockies activated LHP Zac Rosscup.
10/5/17,Seattle Mariners traded SS Osmy Gregorio to Tampa Bay Rays.
10/6/17,Chicago Cubs reassigned C Rene Rivera to the minor leagues.
10/6/17,Chicago Cubs reassigned SS Mike Freeman to the minor leagues.
10/6/17,Chicago Cubs reassigned RHP Koji Uehara to the minor leagues.
10/6/17,Chicago Cubs reassigned C Victor Caratini to the minor leagues.
10/6/17,Chicago Cubs reassigned LF Mark Zagunis to the minor leagues.
10/6/17,Chicago Cubs reassigned RHP Alec Mills to the minor leagues.
10/6/17,Chicago Cubs reassigned LHP Rob Zastryzny to the minor leagues.
10/6/17,Chicago Cubs reassigned RHP Eddie Butler to the minor leagues.
10/6/17,Chicago Cubs reassigned RHP Dillon Maples to the minor leagues.
10/6/17,Chicago Cubs reassigned RHP Jen-Ho Tseng to the minor leagues.
10/6/17,Chicago Cubs reassigned C Taylor Davis to the minor leagues.
10/6/17,Chicago Cubs reassigned RHP Justin Grimm to the minor leagues.
10/6/17,Chicago Cubs reassigned RHP Hector Rondon to the minor leagues.
10/6/17,Chicago Cubs reassigned RHP Luke Farrell to the minor leagues.
10/6/17,Chicago Cubs reassigned RHP Duane Underwood Jr. to the minor leagues.
10/6/17,Boston Red Sox activated LF Chris Young.
10/6/17,Boston Red Sox reassigned 2B Eduardo Nunez to the minor leagues.
10/6/17,Washington Nationals reassigned RHP Austin Adams to the minor leagues.
10/6/17,Washington Nationals reassigned RHP Joe Blanton to the minor leagues.
10/6/17,Washington Nationals reassigned RHP A.J. Cole to the minor leagues.
10/6/17,Washington Nationals reassigned RHP Trevor Gott to the minor leagues.
10/6/17,Washington Nationals reassigned LHP Matt Grace to the minor leagues.
10/6/17,Washington Nationals reassigned RHP Edwin Jackson to the minor leagues.
10/6/17,Washington Nationals reassigned RHP Austin Voth to the minor leagues.
10/6/17,Washington Nationals reassigned C Pedro Severino to the minor leagues.
10/6/17,Washington Nationals reassigned SS Stephen Drew to the minor leagues.
10/6/17,Washington Nationals reassigned SS Adrian Sanchez to the minor leagues.
10/6/17,Washington Nationals reassigned LF Alejandro De Aza to the minor leagues.
10/6/17,Washington Nationals reassigned LF Jose Marmolejos to the minor leagues.
10/6/17,Washington Nationals reassigned CF Rafael Bautista to the minor leagues.
10/6/17,Washington Nationals reassigned CF Andrew Stevenson to the minor leagues.
10/6/17,Arizona Diamondbacks reassigned CF Rey Fuentes to the minor leagues.
10/6/17,Arizona Diamondbacks reassigned C Chris Herrmann to the minor leagues.
10/6/17,Arizona Diamondbacks activated 1B Christian Walker.
10/6/17,Arizona Diamondbacks activated RHP Taijuan Walker.
10/6/17,Los Angeles Dodgers reassigned LHP Luis Avilan to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned RHP Walker Buehler to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned RHP Wilmer Font to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned RHP Brandon McCarthy to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned LHP Edward Paredes to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned LHP Hyun-Jin Ryu to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned RHP Brock Stewart to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned LHP Julio Urias to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned 1B Adrian Gonzalez to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned 2B Tim Locastro to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned 3B Rob Segedin to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned SS Charlie Culberson to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned LF Joc Pederson to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned CF Trayce Thompson to the minor leagues.
10/6/17,Los Angeles Dodgers reassigned CF Alex Verdugo to the minor leagues.
10/6/17,Cleveland Indians sent RHP Joe Colon outright to Columbus Clippers.
10/6/17,RHP Henderson Alvarez elected free agency.
10/6/17,Texas Rangers signed free agent LHP Kelvin Bautista to a minor league contract.
10/7/17,Miami Marlins sent RHP Vance Worley outright to New Orleans Baby Cakes.
10/7/17,Miami Marlins sent RHP Javy Guerra outright to New Orleans Baby Cakes.
10/7/17,Miami Marlins sent 1B Tyler Moore outright to New Orleans Baby Cakes.
10/7/17,Miami Marlins sent LF Destin Hood outright to New Orleans Baby Cakes.
10/9/17,Chicago Cubs traded RHP Felix Pena to Los Angeles Angels for Player To Be Named Later.
10/9/17,Los Angeles Angels designated LHP Jason Gurka for assignment.
10/9/17,RHP Kevin Gadea roster status changed by Tampa Bay Rays.
10/9/17,Tampa Bay Rays sent RHP Kevin Gadea outright to Durham Bulls.
10/10/17,Texas Rangers sent RHP Paolo Espino outright to Round Rock Express.
10/10/17,Texas Rangers sent CF Jared Hoying outright to Round Rock Express.
10/10/17,Texas Rangers sent 2B Phil Gosselin outright to Round Rock Express.
10/10/17,Texas Rangers sent 3B Will Middlebrooks outright to Round Rock Express.
10/10/17,Arizona Diamondbacks activated LHP Anthony Banda.
10/10/17,Arizona Diamondbacks activated RHP Jake Barrett.
10/10/17,Arizona Diamondbacks activated RHP Silvino Bracho.
10/10/17,Arizona Diamondbacks activated CF Socrates Brito.
10/10/17,Arizona Diamondbacks activated CF Jeremy Hazelbaker.
10/10/17,Arizona Diamondbacks activated C Chris Herrmann.
10/10/17,Arizona Diamondbacks activated RHP Matt Koch.
10/10/17,Arizona Diamondbacks activated SS Domingo Leyba.
10/10/17,Arizona Diamondbacks activated C John Ryan Murphy.
10/10/17,Arizona Diamondbacks activated SS Jack Reinheimer.
10/10/17,Arizona Diamondbacks activated RHP Braden Shipley.
10/10/17,Arizona Diamondbacks activated 2B Ildemaro Vargas.
10/10/17,Arizona Diamondbacks activated CF Rey Fuentes.
10/12/17,Cleveland Indians activated 3B Yandy Diaz.
10/12/17,Cleveland Indians activated LHP Craig Breslow.
10/12/17,Cleveland Indians activated LHP Kyle Crockett.
10/12/17,Cleveland Indians activated RF Abraham Almonte.
10/12/17,Cleveland Indians activated RHP Shawn Armstrong.
10/12/17,Cleveland Indians activated RHP Nick Goody.
10/12/17,Cleveland Indians activated RF Brandon Guyer.
10/12/17,Cleveland Indians activated RHP Zach McAllister.
10/12/17,Cleveland Indians activated C Francisco Mejia.
10/12/17,Cleveland Indians activated LHP Ryan Merritt.
10/12/17,Cleveland Indians activated LHP Shawn Morimando.
10/12/17,Cleveland Indians activated RHP Dan Otero.
10/12/17,Cleveland Indians activated CF Tyler Naquin.
10/12/17,Cleveland Indians activated RHP Adam Plutko.
10/12/17,Cleveland Indians activated CF Bradley Zimmer.
10/12/17,Boston Red Sox activated LHP Fernando Abad.
10/12/17,Boston Red Sox activated RHP Heath Hembree.
10/12/17,Boston Red Sox activated 2B Eduardo Nunez.
10/12/17,Boston Red Sox activated LHP Henry Owens.
10/12/17,Boston Red Sox activated RHP Hector Velazquez.
10/12/17,Boston Red Sox activated RHP Ben Taylor.
10/12/17,Boston Red Sox activated LHP Brian Johnson.
10/12/17,Boston Red Sox activated 1B Sam Travis.
10/12/17,Boston Red Sox activated C Blake Swihart.
10/12/17,Boston Red Sox activated RHP Brandon Workman.
10/12/17,Boston Red Sox activated LHP Roenis Elias.
10/12/17,Boston Red Sox activated LHP Robby Scott.
10/12/17,Boston Red Sox activated RHP Matt Barnes.
10/12/17,Boston Red Sox activated RHP Blaine Boyer.
10/13/17,Houston Astros activated RHP Collin McHugh.
10/13/17,Houston Astros reassigned 3B Tyler White to the minor leagues.
10/13/17,Washington Nationals activated RHP Austin L. Adams.
10/13/17,Washington Nationals activated CF Rafael Bautista.
10/13/17,Washington Nationals activated RHP Joe Blanton.
10/13/17,Washington Nationals activated RHP A.J. Cole.
10/13/17,Washington Nationals activated LF Alejandro De Aza.
10/13/17,Washington Nationals activated SS Stephen Drew.
10/13/17,Washington Nationals activated RHP Trevor Gott.
10/13/17,Washington Nationals activated LHP Matt Grace.
10/13/17,Washington Nationals activated RHP Edwin Jackson.
10/13/17,Washington Nationals activated 1B Jose Marmolejos.
10/13/17,Washington Nationals activated C Raudy Read.
10/13/17,Washington Nationals activated SS Adrian Sanchez.
10/13/17,Washington Nationals activated C Pedro Severino.
10/13/17,Washington Nationals activated CF Andrew Stevenson.
10/13/17,Washington Nationals activated RHP Austin Voth.
10/14/17,Chicago Cubs reassigned LHP Justin Wilson to the minor leagues.
10/14/17,Chicago Cubs activated RHP Hector Rondon.
10/14/17,Los Angeles Dodgers reassigned RHP Pedro Baez to the minor leagues.
10/14/17,Los Angeles Dodgers activated SS Charlie Culberson.
10/14/17,Los Angeles Dodgers activated LF Joc Pederson.
10/14/17,Los Angeles Dodgers reassigned SS Corey Seager to the minor leagues.
10/16/17,Los Angeles Angels sent LHP Jason Gurka outright to Salt Lake Bees.
10/16/17,Arizona Diamondbacks sent LHP Steve Hathaway outright to Reno Aces.
10/17/17,Oakland Athletics sent RHP Chris Smith outright to Nashville Sounds.
10/19/17,Atlanta Braves sent LHP Ian Krol outright to Gwinnett Braves.
10/20/17,RHP Armando Rivero roster status changed by Atlanta Braves.
10/20/17,Atlanta Braves sent RHP Armando Rivero outright to Gwinnett Braves.
10/20/17,Chicago Cubs activated SS Mike Freeman.
10/20/17,Chicago Cubs activated RHP Luke Farrell.
10/20/17,Chicago Cubs activated C Victor Caratini.
10/20/17,Chicago Cubs activated RHP Eddie Butler.
10/20/17,Chicago Cubs activated C Taylor Davis.
10/20/17,Chicago Cubs activated RHP Justin Grimm.
10/20/17,Chicago Cubs activated RHP Dillon Maples.
10/20/17,Chicago Cubs activated RHP Alec Mills.
10/20/17,Chicago Cubs activated C Rene Rivera.
10/20/17,Chicago Cubs activated RHP Jen-Ho Tseng.
10/20/17,Chicago Cubs activated RHP Koji Uehara.
10/20/17,Chicago Cubs activated RHP Duane Underwood Jr..
10/20/17,Chicago Cubs activated LHP Justin Wilson.
10/20/17,Chicago Cubs activated LF Mark Zagunis.
10/20/17,Chicago Cubs activated LHP Rob Zastryzny.
10/20/17,Minnesota Twins signed free agent RHP Kai-Wei Teng to a minor league contract.
10/20/17,Los Angeles Dodgers signed free agent RHP Martin Santana to a minor league contract.
10/22/17,New York Yankees activated SS Tyler Wade.
10/22/17,New York Yankees activated LHP Caleb Smith.
10/22/17,New York Yankees activated LHP Chasen Shreve.
10/22/17,New York Yankees activated C Erik Kratz.
10/22/17,New York Yankees activated RHP Bryan Mitchell.
10/22/17,New York Yankees activated C Kyle Higashioka.
10/22/17,New York Yankees activated RHP Jonathan Holder.
10/22/17,New York Yankees activated RHP Ronald Herrera.
10/22/17,New York Yankees activated RHP Ben Heller.
10/22/17,New York Yankees activated RHP Domingo German.
10/22/17,New York Yankees activated 3B Miguel Andujar.
10/22/17,New York Yankees activated 1B Tyler Austin.
10/22/17,New York Yankees activated 1B Garrett Cooper.
10/22/17,New York Yankees activated LF Clint Frazier.
10/22/17,New York Yankees activated RHP Giovanny Gallegos.
10/23/17,Atlanta Braves sent C Tony Sanchez outright to Gwinnett Braves.
10/24/17,Los Angeles Dodgers reassigned C Kyle Farmer to the minor leagues.
10/24/17,Los Angeles Dodgers activated SS Corey Seager.
10/24/17,Los Angeles Dodgers reassigned LF Curtis Granderson to the minor leagues.
10/24/17,Los Angeles Dodgers activated RHP Brandon McCarthy.
10/25/17,New York Mets sent Wuilmer Becerra outright to Las Vegas 51s.
10/25/17,New York Mets sent Phillip Evans outright to Las Vegas 51s.
10/25/17,New York Mets sent RF Travis Taijeron outright to Las Vegas 51s.
10/25/17,New York Mets sent RHP Erik Goeddel outright to Las Vegas 51s.
10/25/17,New York Mets sent RHP Tyler Pill outright to Las Vegas 51s.
10/26/17,Chicago Cubs claimed Jacob Hannemann off waivers from Seattle Mariners.
10/26/17,Chicago Cubs designated SS Mike Freeman for assignment.
10/26/17,Seattle Mariners sent RHP Ryan Garton outright to Tacoma Rainiers.
10/26/17,Cincinnati Reds claimed 2B Micah Johnson off waivers from Atlanta Braves.
10/26/17,LHP Tommy Milone elected free agency.
10/26/17,Seattle Mariners activated RHP Rob Whalen from the restricted list.
10/27/17,Seattle Mariners claimed C David Freitas off waivers from Atlanta Braves.
10/30/17,San Francisco Giants claimed 2B Micah Johnson off waivers from Cincinnati Reds.
10/30/17,New York Mets released OF Norichika Aoki.
10/30/17,San Francisco Giants designated C Tim Federowicz for assignment.
10/30/17,RHP Jarred Cosart roster status changed by San Diego Padres.
10/30/17,San Diego Padres sent RHP Jarred Cosart outright to El Paso Chihuahuas.
10/30/17,LHP Christian Friedrich roster status changed by San Diego Padres.
10/30/17,San Diego Padres sent LHP Christian Friedrich outright to El Paso Chihuahuas.
10/30/17,Cincinnati Reds signed free agent RHP Kevin Quackenbush to a minor league contract and invited him to spring training.
10/31/17,Seattle Mariners sent RHP Casey Lawrence outright to Tacoma Rainiers.
10/31/17,Arizona Diamondbacks sent 2B Kristopher Negron outright to Reno Aces.
11/1/17,Milwaukee Brewers sent CF Quintin Berry outright to Colorado Springs Sky Sox.
11/1/17,LF Darrell Ceciliani roster status changed by Toronto Blue Jays.
11/1/17,RHP Bo Schultz roster status changed by Toronto Blue Jays.
11/1/17,RHP Cesar Valdez roster status changed by Toronto Blue Jays.
11/1/17,Toronto Blue Jays sent RHP Cesar Valdez outright to Buffalo Bisons.
11/1/17,Toronto Blue Jays sent RHP Bo Schultz outright to Buffalo Bisons.
11/1/17,Toronto Blue Jays sent LF Darrell Ceciliani outright to Buffalo Bisons.
11/2/17,Boston Red Sox activated 3B Marco Hernandez from the 60-day disabled list.
11/2/17,Boston Red Sox activated RHP Tyler Thornburg from the 60-day disabled list.
